grade,label,rct,tsi,stfi,caliper,moisture,basisweight,cull
NL010420,2/14/2017 3:23,72.0000000000,3.4536360000,18.7801900000,11.4244900000,7.1667170000,40.5681600000,#N/A
NL010420,2/14/2017 3:56,72.0000000000,3.4470000000,18.0750900000,11.4488200000,7.4742610000,40.6234600000,#N/A
NL010420,1/4/2017 1:30,70.0000000000,3.4900000000,14.0470300000,11.7585400000,6.6762590000,40.6283000000,#N/A
NL010420,2/21/2017 10:31,70.0000000000,3.6400000000,20.3185200000,10.9950000000,8.3040700000,40.6320300000,#N/A
NL010420,2/14/2017 5:02,71.0000000000,3.5540000000,19.2621900000,11.2441000000,7.4913530000,40.6808100000,#N/A
NL010420,1/4/2017 4:18,74.0000000000,3.5800000000,14.2755700000,11.5387200000,6.5965500000,40.7313300000,#N/A
NL050420,3/13/2017 18:24,87.0000000000,4.7383330000,19.7359500000,10.9711300000,6.5055360000,40.9429800000,89.5000000000
NL010420,3/26/2017 13:17,75.0000000000,3.8750000000,21.1095400000,10.8923900000,7.8845860000,40.9651700000,#N/A
NL050420,3/13/2017 14:17,91.0000000000,4.6916670000,20.6706500000,11.0039400000,6.6240370000,40.9890600000,89.5000000000
CM020330,4/5/2017 11:22,82.0000000000,4.3741660000,20.3056400000,10.3182500000,6.9762300000,40.9976000000,65.5000000000
NL010420,3/13/2017 8:13,67.0000000000,3.5983330000,20.3473700000,10.7742800000,7.9538820000,41.0505100000,#N/A
NL050420,3/13/2017 10:19,90.0000000000,4.5108330000,20.9462000000,11.2565700000,6.6325840000,41.1529200000,89.5000000000
NL010420,1/4/2017 5:56,77.0000000000,3.4550000000,12.1022300000,11.8858300000,6.8097750000,41.1641800000,#N/A
NL050420,3/13/2017 12:17,86.0000000000,4.5816660000,18.8797300000,11.1351800000,6.5446180000,41.3157500000,89.5000000000
NL050350,1/4/2017 3:04,77.0000000000,3.5150000000,16.2130900000,11.8700800000,6.9320280000,41.5127400000,69.5000000000
NL050310,1/3/2017 12:56,71.0000000000,3.5516670000,15.1799100000,11.6109000000,9.0406050000,41.6244600000,59.5000000000
NL050420,3/21/2017 9:34,90.0000000000,4.4866670000,20.6625400000,11.5223200000,6.4954390000,41.9090300000,89.5000000000
NL050420,3/21/2017 10:08,91.0000000000,4.5266670000,20.5622400000,11.5157500000,6.6420360000,42.0080300000,89.5000000000
CM020410,1/18/2017 0:41,86.0000000000,3.9808330000,20.5328200000,11.6568300000,8.9622740000,42.3543500000,84.5000000000
NL050420,3/21/2017 10:44,91.0000000000,4.6058340000,19.6777200000,11.6174600000,6.8986470000,42.3681600000,89.5000000000
CM020410,1/4/2017 9:08,86.0000000000,4.1350000000,21.1295700000,12.4048600000,8.5535980000,42.4637500000,84.5000000000
NL050350,2/10/2017 15:03,83.0000000000,4.0283330000,17.5291900000,10.3084000000,5.4386270000,44.3224600000,69.5000000000
NL050310,1/19/2017 21:03,62.0000000000,4.3366670000,15.2482900000,9.4061730000,7.7363550000,45.4059500000,59.5000000000
NL050310,1/19/2017 23:05,66.0000000000,4.3941660000,15.4270900000,9.4488240000,7.8338080000,46.0250100000,59.5000000000
NL050350,4/16/2017 5:53,73.0000000000,4.7216670000,#DIV/0!,9.4750710000,0.0000000000,46.6164200000,69.5000000000
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
